Name,Market Cap,Multiplicative,Share Price,Country
Hexatronic Group AB,1.32,1000000000,6.61,Sweden
Summerset Holdings,1.32,1000000000,5.71,New Zealand
Jazeera Airways,1.32,1000000000,"6,042",eu Kuwait
OdontoPrev,1.32,1000000000,2.40,Brazil
Stellar Bancorp,1.32,1000000000,24.90,USA
TAV Airports Holding,1.32,1000000000,3.65,Turkey
Grosvenor Capital Management,1.32,1000000000,7.10,USA
Danaos,1.32,1000000000,65.33,Greece
SMART Global Holdings,1.32,1000000000,27.02,USA
AT&S Austria Technologie & Systemtechnik,1.32,1000000000,34.05,Austria
Finolex Industries,1.32,1000000000,2.13,India
Kontron AG,1.32,1000000000,20.78,Austria
Utz Brands,1.32,1000000000,16.30,USA
CDSL,1.31,1000000000,12.63,India
RWS Holdings,1.31,1000000000,3.39,UK
The Chefs' Warehouse,1.31,1000000000,33.34,USA
Dole PLC,1.31,1000000000,13.88,Ireland
Pliant Therapeutics,1.31,1000000000,22.26,USA
Aroundtown,1.31,1000000000,1.20,Luxembourg
Aavas Financiers,1.31,1000000000,16.52,India
Polenergia,1.31,1000000000,19.69,Poland
Bilfinger,1.31,1000000000,35.12,Germany
Everi Holdings,1.31,1000000000,14.75,USA
Kahoot!,1.31,1000000000,2.66,Norway
Applus Services,1.31,1000000000,10.17,Spain
Himax,1.31,1000000000,7.52,Taiwan
Heska Corporation,1.30,1000000000,119.99,USA
Hesai Group,1.30,1000000000,10.43,China
Ottogi,1.30,1000000000,347.50,S. Korea
Trisura Group,1.30,1000000000,28.55,Canada
EVgo,1.30,1000000000,4.39,USA
ChemoMetec,1.30,1000000000,75.05,Denmark
Patriot Battery Metals,1.30,1000000000,13.26,Canada
PureCycle Technologies,1.30,1000000000,7.97,USA
Merus,1.30,1000000000,26.15,Netherlands
Amara Raja Batteries,1.30,1000000000,7.62,India
Pathward Financial,1.29,1000000000,48.30,USA
AmRest,1.29,1000000000,5.84,Spain
Paymentus,1.29,1000000000,10.53,USA
Heartland Financial USA,1.29,1000000000,30.52,USA
Hypoport,1.29,1000000000,194.33,Germany
TravelCenters of America,1.29,1000000000,86.00,USA
Scholastic,1.29,1000000000,39.23,USA
THG (The Hut Group),1.29,1000000000,0.93,UK
Catalyst Pharmaceuticals,1.29,1000000000,12.20,USA
Sanoma,1.29,1000000000,7.93,Finland
Model N,1.29,1000000000,33.96,USA
Cargojet,1.29,1000000000,75.07,Canada
Travere Therapeutics,1.29,1000000000,17.30,USA
Fresh Del Monte Produce,1.29,1000000000,26.88,Cayman Islands
Dundee Precious Metals,1.28,1000000000,6.84,Canada
Chimera Investment Corporation,1.28,1000000000,5.53,USA
Heartland Express,1.28,1000000000,16.29,USA
Membership Collective,1.28,1000000000,6.58,UK
Teekay Tankers,1.28,1000000000,37.88,Canada
Hipgnosis Songs Fund,1.28,1000000000,1.06,UK
Veeco,1.28,1000000000,24.83,USA
GrafTech,1.28,1000000000,5.00,USA
Sakata Seed,1.27,1000000000,28.79,Japan
OFG Bancorp,1.27,1000000000,26.84,USA
Caverion,1.27,1000000000,9.31,Finland
Inter & Co,1.27,1000000000,3.17,Brazil
Wabash National,1.27,1000000000,26.82,USA
Amplitude,1.27,1000000000,10.97,USA
Nokian Tyres,1.27,1000000000,9.19,Finland
Allscripts,1.27,1000000000,11.63,USA
Indian Telephone Industries,1.27,1000000000,1.32,India
RBL Bank,1.26,1000000000,2.12,India
Pilot Corporation,1.26,1000000000,32.15,Japan
MAG Silver,1.26,1000000000,12.32,Canada
Cars.com,1.26,1000000000,19.00,USA
Redefine Properties,1.26,1000000000,0.18,South Africa
Open Lending,1.26,1000000000,10.50,USA
Matthews International Corporation,1.26,1000000000,41.51,USA
Montrose Environmental,1.26,1000000000,41.99,USA
Eurocommercial Properties,1.26,1000000000,23.23,Netherlands
Mahanagar Gas,1.26,1000000000,12.76,India
GungHo Online Entertainment,1.25,1000000000,21.00,Japan
AVI Limited,1.25,1000000000,3.80,South Africa
Cementir,1.25,1000000000,8.06,Italy
TDCX,1.25,1000000000,8.65,Singapore
Marcus & Millichap,1.25,1000000000,32.56,USA
AMTD Digital,1.25,1000000000,6.54,Hong Kong
Cellebrite,1.25,1000000000,6.43,Israel
Karur Vysya Bank,1.24,1000000000,1.56,India
Upwork,1.24,1000000000,9.36,USA
Arhaus,1.24,1000000000,8.92,USA
Camping World,1.24,1000000000,28.07,USA
Kforce,1.24,1000000000,61.30,USA
Calumet Specialty Products Partners,1.24,1000000000,15.59,USA
Galaxy Surfactants,1.24,1000000000,35.16,India
Cera Sanitaryware,1.24,1000000000,95.76,India
Docebo,1.24,1000000000,37.79,Canada
TriCo Bancshares,1.24,1000000000,37.48,USA
HNI Corporation,1.24,1000000000,26.80,USA
Semrush,1.24,1000000000,8.76,USA
BMV (Bolsa Mexicana de Valores),1.24,1000000000,2.15,Mexico
Horace Mann Educators,1.24,1000000000,30.45,USA
Universal Corporation,1.24,1000000000,50.62,USA
Uranium Energy,1.24,1000000000,3.29,USA
Afya,1.24,1000000000,13.25,Brazil
Winmark,1.24,1000000000,358.46,USA
Precinct Properties,1.24,1000000000,0.78,New Zealand
Monro,1.24,1000000000,39.50,USA
Orla Mining,1.24,1000000000,3.96,Canada
Digital Garage,1.23,1000000000,26.91,Japan
Diamond Offshore Drilling,1.23,1000000000,12.22,USA
Türkiye Kalkınma,1.23,1000000000,0.50,Turkey
3D Systems,1.23,1000000000,9.44,USA
Silk Road Medical,1.23,1000000000,31.96,USA
MIRAIT ONE Corporation,1.23,1000000000,12.76,Japan
Verve Therapeutics,1.23,1000000000,19.90,USA
Herbalife,1.23,1000000000,12.45,USA
Saul Centers,1.22,1000000000,37.53,USA
Hornbach Holding,1.22,1000000000,76.86,Germany
Aimco,1.22,1000000000,8.27,USA
Golden Entertainment,1.22,1000000000,42.62,USA
Alpha Group International,1.22,1000000000,28.36,UK
United Natural Foods,1.22,1000000000,20.94,USA
Genesis Energy L.P.,1.22,1000000000,10.00,USA
Doosan,1.22,1000000000,76.66,S. Korea
Van Lanschot Kempen,1.22,1000000000,30.33,Netherlands
Structure Therapeutics,1.22,1000000000,31.98,USA
Jastrzebska Spólka Weglowa,1.22,1000000000,10.41,Poland
MultiPlan,1.22,1000000000,1.87,USA
Ecovyst,1.21,1000000000,10.50,USA
Telia Lietuva,1.21,1000000000,2.04,eu Lithuania
Agrana,1.21,1000000000,19.16,Austria
Nagarro,1.21,1000000000,88.02,Germany
Chase Corporation,1.21,1000000000,127.42,USA
Adaptive Biotechnologies,1.21,1000000000,8.39,USA
Metrovacesa,1.21,1000000000,7.99,Spain
Formula Systems,1.20,1000000000,76.00,Israel
Banco de Brasília,1.20,1000000000,3.53,Brazil
AST SpaceMobile,1.20,1000000000,5.92,USA
Yanlord,1.20,1000000000,0.62,Singapore
Siam City Cement (INSEE),1.20,1000000000,4.05,Thailand
Mechel PAO,1.20,1000000000,2.25,Russia
Campus Activewear,1.20,1000000000,3.93,India
NextDecade Corp,1.20,1000000000,8.00,USA
Netstreit,1.20,1000000000,18.52,USA
BBVA Argentina,1.20,1000000000,5.89,ar Argentina
Redfin,1.20,1000000000,10.85,USA
PC Connection,1.20,1000000000,45.73,USA
OPKO Health,1.19,1000000000,1.55,USA
tuya,1.19,1000000000,2.08,China
HiteJinro,1.19,1000000000,17.43,S. Korea
CTI BioPharma,1.19,1000000000,9.07,USA
OPAL Fuels,1.19,1000000000,6.95,USA
Piedmont Lithium,1.19,1000000000,62.34,Australia
National Bank Holdings,1.19,1000000000,31.70,USA
Avanos Medical,1.19,1000000000,25.60,USA
ImmunityBio,1.19,1000000000,2.74,USA
Merchants Bancorp,1.19,1000000000,27.62,USA
Malibu Boats,1.19,1000000000,57.82,USA
Al Moammar Information Systems,1.19,1000000000,39.75,S. Arabia
AvePoint,1.19,1000000000,6.18,USA
Revolve,1.19,1000000000,16.23,USA
Definitive Healthcare,1.19,1000000000,10.80,USA
Semapa,1.18,1000000000,14.89,Portugal
Compañía de Acero del Pacífico,1.18,1000000000,7.94,Chile
Columbus McKinnon,1.18,1000000000,41.27,USA
Sana Biotechnology,1.18,1000000000,6.19,USA
YG Entertainment,1.18,1000000000,65.01,S. Korea
SIGNA Sports United,1.18,1000000000,3.05,Germany
Franklin BSP Realty Trust,1.18,1000000000,14.35,USA
USANA,1.18,1000000000,61.15,USA
Stewart Information Services,1.17,1000000000,43.23,USA
Terveystalo,1.17,1000000000,9.31,Finland
Genius Sports,1.17,1000000000,5.66,UK
The Beauty Health Company,1.17,1000000000,8.87,USA
Peab,1.17,1000000000,4.08,Sweden
MFA Financial,1.17,1000000000,11.52,USA
American Woodmark,1.17,1000000000,70.56,USA
Chegg,1.17,1000000000,9.80,USA
La-Z-Boy,1.17,1000000000,27.19,USA
Viridian Therapeutics,1.16,1000000000,27.12,USA
Shikun & Binui,1.16,1000000000,2.43,Israel
Construcciones y Auxiliar de Ferrocarriles,1.16,1000000000,34.16,Spain
KCC Corp,1.16,1000000000,158.99,S. Korea
RITES,1.16,1000000000,4.86,India
Alignment Healthcare,1.16,1000000000,6.20,USA
Distribution Solutions Group,1.16,1000000000,49.99,USA
The North West Company,1.16,1000000000,24.40,Canada
Stratasys,1.16,1000000000,17.39,Israel
SD BioSensor,1.16,1000000000,11.40,S. Korea
Sterling Check,1.16,1000000000,11.89,USA
Zydus Wellness,1.16,1000000000,18.31,India
SFL Corp,1.16,1000000000,9.19,Bermuda
Dalata Hotel Group,1.16,1000000000,5.21,Ireland
B. Riley Financial,1.16,1000000000,41.37,USA
PennyMac Mortgage Investment Trust,1.16,1000000000,13.29,USA
Pediatrix Medical Group,1.16,1000000000,13.87,USA
Locaweb,1.15,1000000000,1.97,Brazil
Olo,1.15,1000000000,7.13,USA
John Wood Group,1.15,1000000000,1.67,UK
Day One Biopharmaceuticals,1.15,1000000000,13.25,USA
Black Rifle Coffee (BRC),1.15,1000000000,5.43,USA
OneSpaWorld,1.14,1000000000,11.35,Bahamas
First Busey,1.14,1000000000,20.78,USA
International Petroleum,1.14,1000000000,8.77,Canada
Sweetgreen,1.14,1000000000,10.30,USA
Encore Capital Group,1.14,1000000000,48.81,USA
S&T Bancorp,1.14,1000000000,29.39,USA
Global Net Lease,1.14,1000000000,10.76,USA
Headwater Exploration,1.14,1000000000,4.86,Canada
Infinera,1.14,1000000000,5.07,USA
Inhibrx,1.14,1000000000,26.20,USA
Portillo's,1.14,1000000000,20.76,USA
Diversified Energy,1.13,1000000000,1.16,USA
MoonLake Immunotherapeutics,1.13,1000000000,26.08,Switzerland
Kaiser Aluminum,1.13,1000000000,71.22,USA
Schweiter Technologies,1.13,1000000000,794.58,Switzerland
Dis-Chem Pharmacies,1.13,1000000000,1.32,South Africa
IRSA Inversiones y Representaciones,1.13,1000000000,7.15,ar Argentina
A10 Networks,1.13,1000000000,15.35,USA
Scilex Holding,1.13,1000000000,7.75,USA
Deciphera Pharmaceuticals,1.13,1000000000,14.43,USA
Cytek Biosciences,1.13,1000000000,8.35,USA
Faes Farma,1.13,1000000000,3.59,Spain
Costamare,1.13,1000000000,9.21,Monaco
Live Oak Bank,1.12,1000000000,25.40,USA
Galaxy Digital Holdings,1.12,1000000000,3.41,USA
Kayne Anderson Capital Advisors,1.12,1000000000,8.28,USA
City Union Bank,1.12,1000000000,1.52,India
Bonheur ASA,1.12,1000000000,26.46,Norway
Sun Country Airlines,1.12,1000000000,19.99,USA
Wolverine World Wide,1.12,1000000000,14.14,USA
Brim hf.,1.12,1000000000,0.58,Iceland
Welspun India,1.12,1000000000,1.15,India
TriMas,1.11,1000000000,26.98,USA
Ingersoll Rand India,1.11,1000000000,35.43,India
Future plc,1.11,1000000000,9.26,UK
Keros Therapeutics,1.11,1000000000,37.79,USA
1st Source,1.11,1000000000,45.26,USA
Dorchester Minerals,1.11,1000000000,29.10,USA
Aehr Test Systems,1.11,1000000000,39.40,USA
Sandy Spring Bank,1.11,1000000000,24.88,USA
Citycon,1.11,1000000000,6.63,Finland
Fulgent Genetics,1.11,1000000000,37.48,USA
Sabre,1.11,1000000000,3.35,USA
Avadel Pharmaceuticals,1.11,1000000000,14.49,Ireland
NRC Health,1.11,1000000000,45.20,USA
Westamerica Bancorporation,1.11,1000000000,41.73,USA
VIP Industries,1.11,1000000000,7.84,India
IntegraFin,1.10,1000000000,3.35,UK
Oatly,1.10,1000000000,1.87,Sweden
Polymetal,1.10,1000000000,2.03,Cyprus
MillerKnoll,1.10,1000000000,14.62,USA
Norwegian Air Shuttle,1.10,1000000000,1.15,Norway
Zad Holding Company,1.10,1000000000,3.84,eu Qatar
Fiverr,1.10,1000000000,29.22,Israel
TaskUs,1.10,1000000000,11.36,USA
edenor,1.10,1000000000,11.98,ar Argentina
Glory Ltd.,1.10,1000000000,19.81,Japan
Guess,1.10,1000000000,20.57,USA
Hain Celestial,1.09,1000000000,12.29,USA
Crinetics Pharmaceuticals,1.09,1000000000,20.32,USA
Everbridge,1.09,1000000000,27.01,USA
Palfinger,1.09,1000000000,31.48,Austria
Laurentian Bank of Canada,1.09,1000000000,25.16,Canada
Toagosei,1.09,1000000000,9.16,Japan
Zensar,1.09,1000000000,4.82,India
SI-BONE,1.09,1000000000,28.18,USA
Safety Insurance,1.09,1000000000,73.33,USA
Outset Medical,1.08,1000000000,22.14,USA
Freightways,1.08,1000000000,6.13,New Zealand
Yellow Cake plc,1.08,1000000000,5.37,Jersey
Kiniksa Pharmaceuticals,1.08,1000000000,15.56,Bermuda
Fortress REIT,1.08,1000000000,0.70,South Africa
Nextdoor,1.08,1000000000,2.90,USA
UNITI,1.08,1000000000,4.55,USA
Veritex Holdings,1.08,1000000000,20.00,USA
Xometry,1.08,1000000000,22.67,USA
Armada Hoffler Properties,1.08,1000000000,12.25,USA
Cancom,1.08,1000000000,30.37,Germany
Ichor Systems,1.08,1000000000,37.21,USA
MannKind Corp,1.08,1000000000,4.09,USA
OrthoPediatrics,1.08,1000000000,46.32,USA
MTY Food Group,1.08,1000000000,44.25,Canada
Omega Flex,1.08,1000000000,107.00,USA
ACLEDA Bank,1.07,1000000000,2.49,Cambodia
DRDGOLD,1.07,1000000000,12.48,South Africa
Healthcare Services Group,1.07,1000000000,14.53,USA
Magellan Financial Group,1.07,1000000000,5.93,Australia
NextGen Healthcare,1.07,1000000000,16.30,USA
Trupanion,1.07,1000000000,26.08,USA
Nicolet Bankshares,1.07,1000000000,73.04,USA
IES Holdings,1.07,1000000000,53.27,USA
MoneyGram,1.07,1000000000,10.99,USA
K92 Mining,1.07,1000000000,4.59,Canada
Tauron Polska,1.07,1000000000,0.61,Poland
Skycity Entertainment Group,1.07,1000000000,1.41,New Zealand
Chalet Hotels,1.07,1000000000,5.22,India
GAG Immobilien,1.07,1000000000,66.24,Germany
NOW Inc.,1.06,1000000000,9.98,USA
Hope Bancorp,1.06,1000000000,8.88,USA
VectivBio,1.06,1000000000,16.90,Switzerland
Avid Technology,1.06,1000000000,24.17,USA
LendingClub,1.06,1000000000,9.87,USA
Nano-X Imaging,1.06,1000000000,19.23,Israel
Adecoagro,1.05,1000000000,9.84,Luxembourg
Craftsman Automation,1.05,1000000000,49.24,India
CoreCivic,1.05,1000000000,9.30,USA
Denison Mines,1.05,1000000000,1.25,Canada
Hollysys Automation Technologie,1.05,1000000000,17.04,China
Core Laboratories,1.05,1000000000,22.62,Netherlands
Morphosys,1.05,1000000000,7.72,Germany
FREYR Battery,1.05,1000000000,7.55,Luxembourg
Mullen Group,1.05,1000000000,11.57,Canada
Paramount Group,1.04,1000000000,4.51,USA
Mirum Pharmaceuticals,1.04,1000000000,27.55,USA
Rhythm Pharmaceuticals,1.04,1000000000,18.42,USA
Twist Bioscience,1.04,1000000000,18.31,USA
Global Partners LP,1.04,1000000000,30.73,USA
FuelCell Energy,1.04,1000000000,2.56,USA
WisdomTree,1.04,1000000000,6.97,USA
Avid Bioservices,1.03,1000000000,16.61,USA
Kalpataru Power Transmission,1.03,1000000000,6.38,India
Argo Group,1.03,1000000000,29.52,Bermuda
CommScope,1.03,1000000000,4.92,USA
Coeur Mining,1.03,1000000000,3.11,USA
ANI Pharmaceuticals,1.03,1000000000,51.35,USA
flatexDEGIRO AG,1.03,1000000000,9.41,Germany
Seabridge Gold,1.03,1000000000,12.55,Canada
Global Industrial Company,1.03,1000000000,27.17,USA
Waldencast,1.03,1000000000,9.60,USA
China Yongda Automobiles Services,1.03,1000000000,0.53,China
Dah Sing Banking Group,1.02,1000000000,0.73,Hong Kong
Forestar Group,1.02,1000000000,20.64,USA
Cymbria,1.02,1000000000,45.26,Canada
Hawkins,1.02,1000000000,48.92,USA
Biolife Solutions,1.02,1000000000,23.62,USA
Cassava Sciences,1.02,1000000000,24.60,USA
NetDragon Websoft,1.02,1000000000,1.93,China
Kronos Worldwide,1.02,1000000000,8.91,USA
CEAT,1.02,1000000000,25.34,India
Mensch und Maschine,1.02,1000000000,60.76,Germany
Tilray,1.02,1000000000,1.56,Canada
Arendals Fossekompani,1.02,1000000000,18.31,Norway
Employers Holdings,1.02,1000000000,38.00,USA
Adler Real Estate,1.02,1000000000,9.33,Germany
Helix Energy Solutions,1.02,1000000000,6.75,USA
Grindr,1.02,1000000000,5.87,USA
POINT Biopharma,1.01,1000000000,9.65,USA
AMERISAFE,1.01,1000000000,53.25,USA
Energy Fuels,1.01,1000000000,6.41,USA
Valneva SE,1.01,1000000000,14.66,France
ARMOUR Residential REIT,1.01,1000000000,5.20,USA
Franchise Group,1.01,1000000000,28.90,USA
The Greenbrier Companies,1.01,1000000000,31.78,USA
Oakley Capital Investments,1.01,1000000000,5.75,Bermuda
Cogent Biosciences,1.01,1000000000,12.14,USA
Plymouth Industrial REIT,1.01,1000000000,23.26,USA
Green Dot,1.01,1000000000,19.44,USA
Montauk Renewables,1.01,1000000000,7.04,USA
Shentel,1.01,1000000000,20.12,USA
East India Distilleries Parry,1.01,1000000000,5.69,India
Pushpay Holdings,1.00,1000000000,0.88,New Zealand
Cross Country Healthcare,1.00,1000000000,28.06,USA
Central Securities,1.00,1000000000,36.02,USA
The Necessity Retail REIT,1.00,1000000000,7.04,USA
B&G Foods,1.00,1000000000,13.89,USA
Accolade,1.00,1000000000,13.62,USA
Fnac Darty,1.00,1000000000,36.94,France
Truecaller,1.00,1000000000,2.77,Sweden
Prosegur Cash,1.00,1000000000,0.68,Spain
BLS International,1.00,1000000000,2.44,India
Centerspace,1.00,1000000000,62.68,USA
Astec Industries,0.99,1000000000,43.96,USA
Berkshire Hills Bancorp,0.99,1000000000,22.55,USA
Li-Cycle,0.99,1000000000,5.64,Canada
Multi Commodity Exchange,0.99,1000000000,19.55,India
Deutsche Pfandbriefbank,0.99,1000000000,7.39,Germany
PAR Technology,0.99,1000000000,36.32,USA
eClerx Services,0.99,1000000000,20.25,India
dentalcorp,0.99,1000000000,5.30,Canada
Sparkassen Immobilien,0.99,1000000000,13.64,Austria
Verano Holdings,0.99,1000000000,2.89,USA
Overstock.com,0.99,1000000000,21.93,USA
PubMatic,0.99,1000000000,19.08,USA
Mediaset España Comunicación,0.99,1000000000,3.16,Spain
UMH Properties,0.99,1000000000,16.29,USA
CryoPort,0.98,1000000000,21.72,USA
Peoples Bancorp,0.98,1000000000,27.98,USA
Advantage Energy,0.98,1000000000,5.98,Canada
Dorian LPG,0.98,1000000000,24.47,USA
Archer Aviation,0.98,1000000000,3.99,USA
CropEnergies,0.98,1000000000,11.32,Germany
TomTom,0.98,1000000000,7.68,Netherlands
Miramar Hotel and Investment,0.98,1000000000,1.42,Hong Kong
OceanFirst Financial,0.98,1000000000,16.54,USA
Bangkok Airways,0.98,1000000000,0.47,Thailand
Revenio,0.98,1000000000,36.98,Finland
Clean Energy Fuels,0.98,1000000000,4.41,USA
Africa Oil,0.98,1000000000,2.13,Canada
AdvanSix,0.98,1000000000,35.65,USA
NewAmsterdam Pharma Company,0.98,1000000000,12.00,Netherlands
Imax Corp,0.98,1000000000,17.96,Canada
AZZ,0.98,1000000000,39.22,USA
First Watch Restaurant,0.98,1000000000,16.49,USA
InnovAge,0.97,1000000000,7.22,USA
Disc Medicine,0.97,1000000000,49.42,USA
PacWest Bancorp,0.97,1000000000,8.13,USA
Astra Agro Lestari,0.97,1000000000,0.51,Indonesia
Immatics,0.97,1000000000,12.72,Germany
Fenix Outdoor,0.97,1000000000,73.09,Switzerland
Waterdrop Inc.,0.97,1000000000,2.55,China
CIRCOR International,0.97,1000000000,47.70,USA
GPA,0.97,1000000000,3.60,Brazil
Graphite India,0.97,1000000000,4.97,India
Fortuna Silver Mines,0.96,1000000000,3.32,Canada
Nabors Industries,0.96,1000000000,101.55,Bermuda
Transcontinental,0.96,1000000000,11.16,Canada
Huya,0.96,1000000000,4.03,China
TechTarget,0.96,1000000000,34.43,USA
Juventus Turin,0.96,1000000000,0.38,Italy
Matterport,0.96,1000000000,3.26,USA
Perimeter Solutions,0.96,1000000000,6.14,USA
Prosegur,0.96,1000000000,1.82,Spain
Global Blue Group,0.96,1000000000,5.07,Switzerland
Altri,0.96,1000000000,4.69,Portugal
Apogee Enterprises,0.96,1000000000,43.15,USA
Atrion,0.96,1000000000,546.12,USA
Monex Group,0.96,1000000000,3.75,Japan
Rhön-Klinikum,0.96,1000000000,14.34,Germany
U.S. Silica,0.95,1000000000,12.45,USA
Osisko Mining,0.95,1000000000,2.50,Canada
Barloworld,0.95,1000000000,5.06,South Africa
Ferroglobe,0.95,1000000000,5.11,UK
Lakeland Bancorp,0.95,1000000000,14.73,USA
GB Group (GBG),0.95,1000000000,3.32,UK
Syrma SGS Technology,0.95,1000000000,5.41,India
Arko,0.95,1000000000,7.93,USA
Hamburger Hafen,0.95,1000000000,13.03,Germany
American Axle & Manufacturing,0.94,1000000000,8.09,USA
National Healthcare,0.94,1000000000,61.78,USA
Suburban Propane Partners,0.94,1000000000,14.89,USA
BSE,0.94,1000000000,6.98,India
Steel Partners,0.94,1000000000,43.54,USA
Gaotu Techedu,0.94,1000000000,3.62,China
Amryt Pharma,0.94,1000000000,14.70,UK
ChipMOS Technologies,0.93,1000000000,25.84,Taiwan
Alok Industries,0.93,1000000000,0.19,India
Jamieson Wellness,0.93,1000000000,22.40,Canada
Kura Sushi USA,0.93,1000000000,84.46,USA
Ponsse,0.93,1000000000,33.45,Finland
Geo Group,0.93,1000000000,7.42,USA
Simulations Plus,0.93,1000000000,46.69,USA
Nürnberger Versicherung,0.93,1000000000,79.92,Germany
DocGo,0.93,1000000000,9.01,USA
Clairvest Group,0.93,1000000000,62.02,Canada
Dine Brands Global,0.93,1000000000,59.43,USA
Digital Turbine,0.92,1000000000,9.30,USA
Skyward Specialty Insurance Group,0.92,1000000000,24.66,USA
Olectra Greentech,0.92,1000000000,11.30,India
Planet Labs,0.92,1000000000,3.36,USA
u-blox,0.92,1000000000,131.31,Switzerland
Varex Imaging,0.92,1000000000,22.94,USA
uniQure,0.92,1000000000,19.45,Netherlands
stem,0.92,1000000000,5.95,USA
EaseMyTrip,0.92,1000000000,0.53,India
EHang Holdings,0.92,1000000000,15.30,China
BrightSphere Investment Group,0.92,1000000000,22.21,USA
NeoGames,0.91,1000000000,27.39,Israel
Customers Bancorp,0.91,1000000000,29.40,USA
Casino Guichard-Perrachon,0.91,1000000000,8.50,France
Rover,0.91,1000000000,4.98,USA
Riken Keiki,0.91,1000000000,39.34,Japan
(DIA) Distribuidora Internacional de Alimentación,0.91,1000000000,0.02000,Spain
"Sturm, Ruger & Co",0.91,1000000000,51.67,USA
Bpost,0.91,1000000000,4.57,Belgium
KSB ltd,0.91,1000000000,26.23,India
STRATEC,0.91,1000000000,74.23,Germany
PRA Group,0.90,1000000000,23.20,USA
Ellington Financial,0.90,1000000000,13.52,USA
Protolabs,0.90,1000000000,34.65,USA
ProPetro,0.90,1000000000,7.87,USA
Finnair,0.90,1000000000,0.64,Finland
New York Mortgage Trust,0.90,1000000000,9.94,USA
NBCC India,0.90,1000000000,0.50,India
Interfor,0.90,1000000000,17.59,Canada
